Name;URL;Latitutde;Longitude
MPI für Pflanzenzüchtungsforschung;http://www.mpipz.mpg.de/;50.958379;6.859396
MPI für Physik;http://www.mpp.mpg.de;48.184166666667;11.6125
MPI für Physik komplexer Systeme;http://www.mpipks-dresden.mpg.de/;51.026666666667;13.716944444444
MPI für die Physik des Lichts;http://www.mpl.mpg.de/de/institut/das-institut.html;49.582461111111;11.027330555556
MPI für Plasmaphysik;http://www.ipp.mpg.de/;48.263611111111;11.671666666667
MPI für Polymerforschung;http://www.mpip-mainz.mpg.de/;49.989166666667;8.2297222222222
MPI für Psychiatrie;http://www.psych.mpg.de/;48.173656;11.576135
MPI für Psycholinguistik;http://www.mpi.nl/;51.817924;5.857124
MPI für Quantenoptik;http://www.mpq.mpg.de/;48.259444444444;11.666666666667
MPI für Radioastronomie;https://www.mpifr-bonn.mpg.de/;50.730222222222;7.0696666666667
MPI für Softwaresysteme;http://www.mpi-sws.org/;49.25752;7.04629
MPI für Sonnensystemforschung;http://www.mps.mpg.de/;51.560277777778;9.9486111111111
MPI für Steuerrecht und Öffentliche Finanzen;http://www.tax.mpg.de;48.14098;11.58122
MPI für Struktur und Dynamik der Materie;http://www.mpsd.mpg.de/;53.57921;9.88465
MPI für terrestrische Mikrobiologie;http://www.mpi-marburg.mpg.de/;50.80681;8.81094
MPI für Wissenschaftsgeschichte;http://www.mpiwg-berlin.mpg.de/;52.445277777778;13.277777777778
MPI für molekulare Zellbiologie und Genetik;http://www.mpi-cbg.de/;51.058638888889;13.784558333333
Max-Planck-Forschungsstelle für Neurogenetik;http://www.gen.mpg.de/;50.093508;8.652055
Max Planck Florida Institute for Neuroscience;https://www.maxplanckflorida.org/;26.883879;-80.114839
MPI Luxembourg for International, European and Regulatory Procedural Law;https://www.mpi.lu/;49.63221;6.1693
Fraunhofer-Institut für Algorithmen und Wissenschaftliches Rechnen;https://www.scai.fraunhofer.de/;50.74924;7.20275
Fraunhofer-Institut für Angewandte Festkörperphysik;https://www.iaf.fraunhofer.de/;48.027458;7.845059
Fraunhofer-Einrichtung für Marine Biotechnologie;http://www.emb.fraunhofer.de/;53.83596;10.7006
Fraunhofer-Einrichtung für Modulare Festkörper-Technologien;https://www.emft.fraunhofer.de/;48.13223;11.5305
Fraunhofer-Institut für Angewandte Informationstechnik;https://www.fit.fraunhofer.de/;50.749504;7.203662
Fraunhofer-Institut für Angewandte Optik und Feinmechanik;http://www.iof.fraunhofer.de/;50.90848;11.567847
Fraunhofer-Institut für Angewandte Polymerforschung;http://www.iap.fraunhofer.de/;52.413333333333;12.968055555556
Fraunhofer-Institut für Angewandte und Integrierte Sicherheit;http://www.aisec.fraunhofer.de/;48.25181;11.63445
Fraunhofer-Institut für Arbeitswirtschaft und Organisation;https://www.iao.fraunhofer.de/;48.740584;9.096917
Fraunhofer-Institut für Bauphysik;https://www.ibp.fraunhofer.de/;48.74064;9.09825
Fraunhofer-Institut für Betriebsfestigkeit und Systemzuverlässigkeit;https://www.lbf.fraunhofer.de/;49.903536;8.682075
Fraunhofer-Institut für Bildgestützte Medizin;https://www.mevis.fraunhofer.de/;53.11;8.8588888888889
Fraunhofer-Institut für Biomedizinische Technik;https://www.ibmt.fraunhofer.de/;49.288313;7.075421
Fraunhofer-Institut für Chemische Technologie;https://www.ict.fraunhofer.de/;49.016111111111;8.5225
Fraunhofer-Institut für Digitale Medientechnologie;https://www.idmt.fraunhofer.de/;50.6836;10.9322
Fraunhofer-Institut für Elektronische Nanosysteme;http://www.enas.fraunhofer.de/;50.815972222222;12.924333333333
Fraunhofer-Institut für Organische Elektronik, Elektronenstrahl- und Plasmatechnik;https://www.fep.fraunhofer.de/;51.029833333333;13.781427777778
Fraunhofer-Institut für Entwurfstechnik Mechatronik;http://www.iem.fraunhofer.de/;51.730414;8.737848
Fraunhofer-Institut für Experimentelles Software Engineering;https://www.iese.fraunhofer.de/;49.429908333333;7.7521944444444
Fraunhofer-Institut für Fabrikbetrieb und -automatisierung;http://www.iff.fraunhofer.de/;52.13937;11.65187
Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung;http://www.ifam.fraunhofer.de/;53.111388888889;8.8486111111111
Fraunhofer-Institut für Graphische Datenverarbeitung;https://www.igd.fraunhofer.de/;49.87421;8.65957
Fraunhofer-Institut für Grenzflächen- und Bioverfahrenstechnik;http://www.igb.fraunhofer.de/;48.741687;9.099512
Fraunhofer-Institut für Hochfrequenzphysik und Radartechnik;https://www.fhr.fraunhofer.de/;50.61726;7.12935
Fraunhofer-Institut für Holzforschung;https://www.wki.fraunhofer.de/;52.302021980833;10.546022391111
